tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
5.68E+17,neutral,1,,,Southwest,,theokatzman,,2,@SouthwestAir any chance of adding LAX-&gt;JFK direct any time in the future?,,17-02-2015 09:06,"Lawrsh Ainjellush, CA",Eastern Time (US & Canada)
5.68E+17,neutral,1,,,Southwest,,deantak,,0,@SouthwestAir sent,,17-02-2015 08:54,Silicon Valley,Pacific Time (US & Canada)
5.68E+17,neutral,1,,,Southwest,,jcfly123,,0,@SouthwestAir trying to fly out of Nashville tomorrow. How is it looking?,,17-02-2015 08:51,"Nashville, TN",Mountain Time (US & Canada)
5.68E+17,neutral,1,,,Southwest,,city2countryTN,,0,@SouthwestAir do you think the flights out of Nashville will be Cancelled Flighted tomorrow?,,17-02-2015 08:49,TN,
5.68E+17,positive,0.703,,0,Southwest,,tonyapoe,,0,@SouthwestAir  Thank you.,,17-02-2015 08:40,,Mountain Time (US & Canada)
5.68E+17,positive,1,,,Southwest,,spstpierre,,0,@SouthwestAir + @twitter  = outstanding customer service!  Thank you!,,17-02-2015 08:31,"Nashville, TN",Mountain Time (US & Canada)
5.68E+17,positive,0.6834,,,Southwest,,christooma,,0,@SouthwestAir finally!,,17-02-2015 08:31,"Nashville, TN",Central Time (US & Canada)
5.68E+17,neutral,0.642,,0,Southwest,,scottglass70,,0,@SouthwestAir trying to get through to cust relations. Is there another # to use?,,17-02-2015 08:30,"Midlothian, Virginia",
5.68E+17,neutral,1,,,Southwest,,dontbhave,,0,@SouthwestAir Where should I fly by May 3rd? Plz advise.,,17-02-2015 08:30,"Broomfield, CO",Mountain Time (US & Canada)
5.68E+17,neutral,1,,,Southwest,,matthewhyah,,0,@SouthwestAir Can you link the article where it says the routes and what times the routes are likely to be? Like TUL-DAL 1:00PM - 7 None,,17-02-2015 08:26,USA,
5.68E+17,neutral,1,,,Southwest,,momof43s,,0,“@SouthwestAir:Southwest mobile boarding passes now available in iOS Passbook! http://t.co/xmRvR4lGEg http://t.co/wJoc9f14SU”@tori_leggieri,"[38.56979708, -75.1096009]",17-02-2015 08:26,,Eastern Time (US & Canada)
5.68E+17,positive,1,,,Southwest,,RachFee,,0,"@SouthwestAir Beautiful, thanks a ton!",,17-02-2015 08:22,"London, Ontario, Canada",Central Time (US & Canada)
5.68E+17,neutral,0.9633,,0,Southwest,neutral,RachFee,,0,@southwestair - kind of early but any idea when dates through the first week of sept will come available?,,17-02-2015 08:11,"London, Ontario, Canada",Central Time (US & Canada)
5.68E+17,positive,0.6803,,0,Southwest,,DaxJeter,,0,@SouthwestAir thanks do yall expect to be operational tomorrow out of Nashville?,,17-02-2015 07:53,"Nashville,TN",
5.68E+17,neutral,0.6957,,0,Southwest,,DubCook,,0,"@SouthwestAir Guys, we've got to do something about the inability to check in online for international  flight that has... (1/2)","[21.05483165, -86.78164351]",17-02-2015 06:13,"Downtown Dallas, Texas",Central Time (US & Canada)
5.68E+17,neutral,0.689,,0,Southwest,,Tinygami,,0,@SouthwestAir Is it a temporary site glitch or are you no longer offering flights from GRR to GEG after Feb? Can't find any online :(,,17-02-2015 06:07,Michigan,Tehran
5.68E+17,positive,1,,,Southwest,,rjp1208,,0,@SouthwestAir nice work on the update!,,17-02-2015 04:03,,Pacific Time (US & Canada)
5.70E+17,positive,0.6469,,,Delta,,jaxbra,,0,"@JetBlue Yesterday on my way from EWR to FLL just after take-off. :)
#wheelsup #JetBlueSoFly http://t.co/9xkiy0Kq2j",,24-02-2015 11:48,"east brunswick, nj",Atlantic Time (Canada)
5.70E+17,neutral,0.6869,,,Delta,,Oneladyyouadore,,0,@JetBlue I hope so because I fly very often and would hate to change airlines.,,24-02-2015 11:48,Georgia,Quito
5.70E+17,neutral,1,,,Delta,,Oneladyyouadore,,0,"@JetBlue flight 1041 to Savannah, GA",,24-02-2015 11:45,Georgia,Quito
5.70E+17,neutral,0.6472,,0,Delta,,culinarymindz,,0,"@JetBlue update on Flight 462 would be appreciated when you have time, thanks",,24-02-2015 11:31,,
5.70E+17,neutral,0.6939,,,Delta,,kbosspotter,,0,@JetBlue check DM please :),,24-02-2015 11:30,Logan International Airport,Atlantic Time (Canada)
5.70E+17,neutral,1,,,Delta,,johnfmartin67,,0,"@JetBlue Submitted, hoping for quick decision, tied to another donation we just received:
Proposal- 27th Annual Gala
Org- Boundless Readers",,24-02-2015 10:56,Chicago,Newfoundland
5.70E+17,positive,0.6994,,,Delta,,Sujecuevas19,,0,@JetBlue thank you for the information.,,24-02-2015 10:49,,Athens
5.70E+17,neutral,0.649,,0,Delta,,idk_but_youtube,,0,@JetBlue did you know that suicide is the second leading cause of death among teens 10-24,,24-02-2015 10:46,1/1 loner squad,Eastern Time (US & Canada)
5.70E+17,neutral,1,,,Delta,,Sujecuevas19,,0,@JetBlue Ok and in Dominican Republic what numbers?,,24-02-2015 10:46,,Athens
5.70E+17,neutral,0.6638,,,Delta,,muneca641,,0,@JetBlue sale please soon?? I need a tan,,24-02-2015 10:39,,Quito
5.70E+17,neutral,0.6364,,,Delta,,theREAL_Tiffany,,0,@JetBlue Yeah I have! I'm on it!! Looking for specific dates - I will just keep checking daily for a fare drop,,24-02-2015 10:39,Somewhere eating swine...,Eastern Time (US & Canada)
5.70E+17,neutral,1,,,Delta,,Sujecuevas19,,0,"@JetBlue Hello Good afternoon how are you, I need know how much flying for summer from june 13th.",,24-02-2015 10:38,,Athens
5.70E+17,neutral,0.6266,,0,Delta,,theREAL_Tiffany,,0,@JetBlue Not for the dates or destination I'm headed 😔,,24-02-2015 10:36,Somewhere eating swine...,Eastern Time (US & Canada)
5.70E+17,positive,1,,,Delta,,MmmRubin,,0,@JetBlue great.,,24-02-2015 10:29,,Eastern Time (US & Canada)
5.70E+17,positive,0.6551,,,Delta,,Fendog75,,0,@JetBlue thanks great recap. I wouldn't have been able to sleep!  I was nervous the bad guy was getting away. 😉,,24-02-2015 10:27,Canton MA,Eastern Time (US & Canada)
5.70E+17,neutral,1,,,Delta,,DaniP0915,,0,"@JetBlue flying w/ infant for the 1st time, can I bring a canister of powder formula for a carry on and/or use my plastic formula divider?",,24-02-2015 10:23,"ÜT: 40.907502,-73.85468",Quito
5.70E+17,positive,1,,,Delta,,MmmRubin,,0,@JetBlue flight 117. proud to fly Jet Blue!,,24-02-2015 10:22,,Eastern Time (US & Canada)
5.70E+17,positive,0.6673,,0,Delta,,lizgottbrecht,,0,"@JetBlue awesome, thanks! on hold now.",,24-02-2015 10:22,"Boston, MA ",Eastern Time (US & Canada)
5.70E+17,neutral,0.6522,,,Delta,,_carolion,,0,"@JetBlue I'm not sure if you can do anything to help me with that, but if you can that'd be great.",,24-02-2015 10:21,,Quito
5.70E+17,neutral,0.6526,,0,Delta,,Arevans87,,0,@JetBlue Stop trying to make #fleek happen! #PointsMe,,24-02-2015 09:55,,
5.70E+17,positive,0.3474,,0,Delta,,AndrewGresenz,,0,"@JetBlue what are the chances of actually flying out of Charleston today?? Cold, rainy weather in the south of all places...",,24-02-2015 09:55,"Stoughton, MA",Eastern Time (US & Canada)
5.70E+17,positive,0.6875,,,Delta,,MattHaze,,0,@JetBlue I did see that! Working on picking up a trip or two as we type.,,24-02-2015 09:52,New York-ish + Airport Bars,Eastern Time (US & Canada)
5.70E+17,positive,1,,,Delta,,leezbtv,,0,@JetBlue Thanks for the quick reply! Just wanted to make sure it wasn't just my account :),,24-02-2015 09:46,Seattle,Pacific Time (US & Canada)
5.70E+17,positive,1,,,Delta,,Sanr1ck,,0,@JetBlue wouldn't mind paying for the snacks but no $ for tix :-) Great job guys!,,24-02-2015 09:39,US,Eastern Time (US & Canada)
5.70E+17,neutral,0.643,,0,Delta,,markmacg1,,0,@JetBlue flight 462 to Boston delayed due to weather in Tampa?,,24-02-2015 09:25,,
5.70E+17,neutral,1,,,Delta,,terrybrokebad,,0,"More like BaeJet Airways, amirite?

“@JetBlue: @terrybrokebad Right back at ya!”",,24-02-2015 09:04,"Newcastle, Uk",Casablanca
5.70E+17,neutral,1,,,Delta,,b_econ,,0,@JetBlue are @AskAmex Amex Plat holders provided access or a credit in the Airspace Lounge in JKF?,,24-02-2015 09:02,,
5.70E+17,neutral,1,,,Delta,,peterfransson,,0,"@JetBlue many thanks, as always your employees are professional and courteous. Whenever I have the option, you are my go-to airlines.",,24-02-2015 09:02,Inter/Outer-Continental U.S.,Eastern Time (US & Canada)
5.70E+17,neutral,0.6875,,,Delta,,JasonBXNY0619,,0,@JetBlue Come on and provide service from Destin- Fort Walton Beach Airport,"[0.0, 0.0]",24-02-2015 09:01," Bronx, NY / Destin, Fl",Santiago
5.70E+17,neutral,0.6596,,,Delta,,terrybrokebad,,0,"@CatfoodBeerGlue you'll enjoy this. 

“@JetBlue: Our fleet's on fleek. http://t.co/2thC9RKURT”",,24-02-2015 08:50,"Newcastle, Uk",Casablanca
5.70E+17,neutral,1,,,Delta,,tumblehawk,,0,@JetBlue yer deals never seem to include NYC--&gt;PDX or NYC--&gt;PGH...wish they did!,,24-02-2015 08:48,"brooklyn, ny, us",
5.70E+17,neutral,1,,,Delta,,MyCustoAdvocate,,0,@JetBlue Airline trouble this winter &amp; not getting good customer service? contact http://t.co/aQjn4HwNaC  we negotiate resolutions for You!,,24-02-2015 08:00,"Miami, New York, Boston",
5.70E+17,neutral,0.6609,,,Delta,,Kristenrx5150,,0,@JetBlue thank you! Headed from LBC to OAK !,,24-02-2015 07:59,anaheim,
5.70E+17,positive,1,,,Delta,,Kristenrx5150,,0,@JetBlue here you go... Your napkins pretty much say it all! http://t.co/OxY1Jnpjm3,,24-02-2015 07:57,anaheim,
5.70E+17,neutral,1,,,Delta,,butimvikki,,0,“@JetBlue: Our fleet's on fleek. http://t.co/b5ttno68xu” I just 🙈,,24-02-2015 07:47,D{M}V,Quito
5.70E+17,positive,1,,,Delta,,Ruth_Slobodin,,0,"“@JetBlue: @Ruth_Slobodin Why not? We'd sure love to see you, Ruth! #JustDoIt #YouKnowYouWantTo ;)” you know me too well 💘",,24-02-2015 07:38,,Atlantic Time (Canada)
5.70E+17,neutral,0.6454,,,Delta,,NENAFL,,0,"@JetBlue ""Do what you love and you'll never work a day in your life."" 😊",,24-02-2015 07:37,,Eastern Time (US & Canada)
5.70E+17,neutral,0.6667,,0,Delta,,ArdensMommy,,0,"@JetBlue It drops 75 when i take off the other two people, and vice versa. back and forth.",,24-02-2015 07:35,MA,Quito
5.70E+17,positive,0.6429,,0,Delta,,PaulParz,,0,"@JetBlue you don't need to cut services, charge more and give a better flying experience. That's why I use jet blue in the first place",,24-02-2015 07:32,,
5.70E+17,positive,0.6578,,,Delta,,gabs_tweets,,0,@JetBlue Longing to look into the blue eyes. #firstlove,,24-02-2015 07:28,,Eastern Time (US & Canada)
5.70E+17,positive,1,,,Delta,,jdlessard13,,0,@JetBlue you all are the best #flyfi # ondemand #leatherseats #hipunis #legroom,,24-02-2015 07:23,,
5.70E+17,neutral,1,,,Delta,,blckblakelively,,0,Sigh... “@JetBlue: Our fleet's on fleek. http://t.co/W5NL0AY9Bl”,,24-02-2015 07:13,where the Bulls/Bears play.,Central Time (US & Canada)
5.70E+17,neutral,0.6765,,,Delta,,E_Nice718,,0,@JetBlue  please start flying to Guyana soon,"[40.70326657, -74.01106458]",24-02-2015 07:13,N 40°39' 0'' / W 73°55' 0'',Eastern Time (US & Canada)
5.70E+17,neutral,0.6623,,0,Delta,,BlackeyeBandit,,0,@JetBlue just leave certain things to the kids.,,24-02-2015 07:10,l be where l'm at,London
5.70E+17,positive,1,,,Delta,,nokidhungry,,0,"@eatgregeat WOW~Thx for thinking of us, Greg! Heard #SOBEWFF was amazing! We've heard the same about @JetBlue (ps thx for the info) #TeamNKH",,24-02-2015 07:10,"Washington, DC",Eastern Time (US & Canada)
5.70E+17,positive,1,,,Delta,,lalunkee,,0,"@JetBlue Annnndddd, I just booked my flight. That was easy.",,24-02-2015 07:08,All over ...,Eastern Time (US & Canada)
5.70E+17,neutral,1,,,Delta,,_blktray,,0,“@JetBlue: Our fleet's on fleek. http://t.co/clu5pdPrHP” :(,,24-02-2015 07:02,COMPTON/AZ,
5.70E+17,positive,0.6848,,,Delta,,lalunkee,,0,@JetBlue Thank you very much!,,24-02-2015 07:02,All over ...,Eastern Time (US & Canada)
5.70E+17,positive,1,,,Delta,,eatgregeat,,0,@JetBlue it will be glowing. Your crew and your aircraft sparkled. You guys know about @nokidhungry right? Might be a good partnership:),"[34.02763089, -118.49627894]",24-02-2015 06:48,,Eastern Time (US & Canada)
5.70E+17,neutral,0.6703,,0,Delta,,scojjac,,0,"@JetBlue @JetBlueCheeps My friend bought a ticket last night for one of these routes from you, and it cost way more. Can you help?”",,24-02-2015 06:46,"Las Cruces, NM",Mountain Time (US & Canada)
5.70E+17,neutral,0.6667,,,Delta,,eatgregeat,,0,@JetBlue I was returning from @FoodNetwork #SOBEWFF so I had limited carry on space in my tummy. Next flight I'll try that snack!,"[34.02761838, -118.49646336]",24-02-2015 06:43,,Eastern Time (US & Canada)
5.70E+17,positive,0.6768,,,Delta,,NBucketTV,,0,@JetBlue glad you like it. Feel free to steal it.,,24-02-2015 06:43,"Boston, MA",Eastern Time (US & Canada)
5.70E+17,positive,0.6803,,0,Delta,,eatgregeat,,0,@JetBlue your blue helped bring out the color of my eyes. And I promise I didn't eat all the free snacks.,"[34.02764112, -118.49636416]",24-02-2015 06:40,,Eastern Time (US & Canada)
5.70E+17,positive,1,,,Delta,,nolimitlove,,0,@JetBlue thanks to you customers like me stay loyal. From check in to landing.,,24-02-2015 06:32,,America/New_York
5.70E+17,positive,0.7067,,,Delta,,NBucketTV,,0,@JetBlue A320 pulling into the gate as the sunrises here at @BostonLogan this morning #jetbluesofly #jetblue #airbus http://t.co/JGdu5us8Dz,,24-02-2015 06:24,"Boston, MA",Eastern Time (US & Canada)
5.70E+17,positive,0.6606,,,Delta,,texdoh,,0,@JetBlue Thx for the quick response .... yep I tried- but it can't find the flight when I Input the Confirmation #,,24-02-2015 06:22,"iPhone: 40.955353,-73.813942",Central Time (US & Canada)
5.70E+17,positive,0.6667,,,Delta,,JohnJJSmith,,0,@JetBlue Wish Everyone felt like you,,24-02-2015 06:18,"NY,NY",
5.70E+17,positive,1,,,Delta,,thedaniburden,,0,@JetBlue sounds great! Thank you!! :),,24-02-2015 06:17,"Buffalo, New York",Quito
5.70E+17,positive,1,,,Delta,,JohnJJSmith,,0,@JetBlue Was nice to see your Veterans Advantage Program at the gate on Sunday @ MCO.Keep up the good work at  JetBlue,,24-02-2015 06:04,"NY,NY",
5.70E+17,positive,1,,,Delta,,AStateOfSnark,,0,@JetBlue incredible PR team. 👏👏👏👏,,24-02-2015 05:58,Boston,Atlantic Time (Canada)
5.70E+17,positive,0.6316,,,Delta,,MikeSmithMedia,,0,@JetBlue Thanks. I'm finding lower fares already on other carriers with direct flights. July 8 - 13.,,24-02-2015 05:47,New York/New Jersey,Eastern Time (US & Canada)
5.70E+17,neutral,0.6439,,,Delta,,sflcn,,1,@JetBlue Offering Special Fares to @GoPureGrenada @discovergrenada http://t.co/MBcEhCSZX3 @CaribbeJan @islandexpert http://t.co/2Zm4jkAlZl,,24-02-2015 05:28,South Florida,Eastern Time (US & Canada)
5.70E+17,neutral,1,,,Delta,,elias_rubin,,0,@JetBlue I believe that the website said I could receive credit for upcoming flights since I Cancelled Flighted my last one. Is this true?,,24-02-2015 05:22,"New York, NY",Pacific Time (US & Canada)
5.70E+17,neutral,1,,,Delta,,elias_rubin,,0,@JetBlue A month ago I had a flight booked but then had to Cancelled Flight it... I'm now Flight Booking Problems a separate flight for a different occasion.,,24-02-2015 05:22,"New York, NY",Pacific Time (US & Canada)
5.70E+17,neutral,1,,,Delta,,elias_rubin,,0,@JetBlue hi friend! Question for you when you have a moment.,,24-02-2015 05:17,"New York, NY",Pacific Time (US & Canada)
5.70E+17,positive,0.6811,,,Delta,,jannasaurusrex,,0,"“@JetBlue: @jannasaurusrex Thanks for the kind words, Janna! #WeAppreciateYou #TrueBlue” and now I'M feeling like a boss #jetbluefame",,24-02-2015 05:06,central mass,
5.70E+17,positive,0.6633,,,Delta,,jannasaurusrex,,0,@JetBlue boarding the back of the airplane first. Like a boss. #sosmart #jetblue #frequentflyerappreciates #alsoyayforsnacks,,24-02-2015 04:58,central mass,
5.70E+17,positive,0.7012,,,Delta,,SarahEH255,,0,@JetBlue sooo earlier i said i couldnt fly with you for my school trip but now i can! 😏,,24-02-2015 04:51,,Eastern Time (US & Canada)
5.70E+17,neutral,1,,,Delta,,geoffkeegan,,0,"@JetBlue Hi there, any rough idea of when January 2016 flights will be made available?",,24-02-2015 04:22,,Eastern Time (US & Canada)
5.70E+17,positive,1,,,Delta,,brandyanncakes,,0,@JetBlue why are you always so amazing! #jetblue #trueblue http://t.co/iIMTJxcvLG,,24-02-2015 04:14,boston ma,Atlantic Time (Canada)
5.70E+17,neutral,0.6667,,,Delta,,rkflyga,,2,@JetBlue now out of A gates and into main terminal @ DCA. @NATCA members keeping watch from ATCT. #avgeek http://t.co/hPsiEaokwh,,24-02-2015 04:04,KFDK,Eastern Time (US & Canada)
5.70E+17,positive,0.678,,,Delta,,joahspearman,,0,@JetBlue great will do once I land in JFK,,24-02-2015 03:56,Austin,Central Time (US & Canada)
5.70E+17,positive,0.6737,,,Delta,,kbosspotter,,0,@JetBlue haha. TY. Do you know what time that lane opens at Logan?,,24-02-2015 03:12,Logan International Airport,Atlantic Time (Canada)
5.70E+17,neutral,1,,,Delta,,DontenPhoto,,0,"@JetBlue Flight 1447 (N351JB) ""JBLU"" arrives at @FlyTPA following flight from Westchester County Airport http://t.co/xX2M2jxQep",,24-02-2015 02:53,"Englewood, Florida",Eastern Time (US & Canada)
5.70E+17,neutral,1,,,Delta,,peteiuvara,,0,"@JetBlue here we go again, 2nd round trip to CA in a week #TrueBlue",,24-02-2015 02:27,New York,Eastern Time (US & Canada)
5.70E+17,positive,0.6554,,,Delta,,BonnieBitchh,,0,@JetBlue sure is 💙,,24-02-2015 00:24,NYC ,Central Time (US & Canada)
5.70E+17,neutral,1,,,Delta,,Ledermuller,,3,@JetBlue wants Customs at Long Beach Airport for future international flights. By @EricBradleyPT http://t.co/J6Hb4JDvER cc: @BrianSumers,,23-02-2015 23:21,Southern California,Pacific Time (US & Canada)
5.70E+17,positive,0.6809,,0,Delta,,marcmansfield,,0,"@JetBlue after my second call to customer service and the fifth person I talked to, an amazing rep fixed it in about 5 mins! :) #persistence",,23-02-2015 21:37,,
5.70E+17,neutral,1,,,Delta,,BigDdaBasedLord,,0,RT @JetBlue: Our fleet's on fleek. http://t.co/WEZUMDimYF,,23-02-2015 21:32,ClayCo ATL,Central Time (US & Canada)
5.70E+17,positive,1,,,Delta,,don_bangs,,0,@JetBlue thanks so much!,,23-02-2015 21:11,,
5.70E+17,neutral,1,,,Delta,,don_bangs,,0,@JetBlue Hey guys do you have a tail number assigned yet to flight 1373 for tomorrow?,,23-02-2015 20:56,,
5.70E+17,neutral,1,,,Delta,,KnockoutOC,,0,At the airport ready to get this @JetBlue red eye going.... Soooooo sleepy.  #NoPlaceLikeHome #eventhoughits2degreesathome,"[33.8191302, -118.1455457]",23-02-2015 20:53,New York City,Atlantic Time (Canada)
5.70E+17,neutral,0.6608,,,Delta,,mOnKofficial,,0,“@JetBlue: @maatkare67 We hope you're still our bae! @TatianaKing @thewayoftheid”haa man,,23-02-2015 20:24,Philadelphia/Cali,Eastern Time (US & Canada)
